t,shot,target,marker_x,marker_y,error_x,error_y,pid_yaw_out,pid_pitch_out,gimbal_yaw,gimbal_pitch,kp_yaw,ki_yaw,kd_yaw,kp_pitch,ki_pitch,kd_pitch
0.016135454177856445,2,center,0.52969,0.42917,0.029689999999999994,-0.07083,2.9689999999999994,7.083,0.1,-11.8,100.0,0.0,0.0,100.0,0.0,0.0
0.04540205001831055,2,center,0.52969,0.42917,0.029689999999999994,-0.07083,2.9689999999999994,7.083,0.1,-11.8,100.0,0.0,0.0,100.0,0.0,0.0
0.07740235328674316,2,center,0.52969,0.42917,0.029689999999999994,-0.07083,2.9689999999999994,7.083,0.2,-11.6,100.0,0.0,0.0,100.0,0.0,0.0
0.10753560066223145,2,center,0.52969,0.42917,0.029689999999999994,-0.07083,2.9689999999999994,7.083,0.3,-11.4,100.0,0.0,0.0,100.0,0.0,0.0
0.13883304595947266,2,center,0.52969,0.42917,0.029689999999999994,-0.07083,2.9689999999999994,7.083,0.4,-11.1,100.0,0.0,0.0,100.0,0.0,0.0
0.17016100883483887,2,center,0.52969,0.42917,0.029689999999999994,-0.07083,2.9689999999999994,7.083,0.4,-11.1,100.0,0.0,0.0,100.0,0.0,0.0
0.20032000541687012,2,center,0.52812,0.43333,0.028120000000000034,-0.06667000000000001,2.8120000000000034,6.667000000000001,0.6,-10.7,100.0,0.0,0.0,100.0,0.0,0.0
0.23047089576721191,2,center,0.52812,0.43333,0.028120000000000034,-0.06667000000000001,2.8120000000000034,6.667000000000001,0.6,-10.6,100.0,0.0,0.0,100.0,0.0,0.0
0.26146769523620605,2,center,0.52656,0.44028,0.026560000000000028,-0.059719999999999995,2.656000000000003,5.9719999999999995,0.8,-10.2,100.0,0.0,0.0,100.0,0.0,0.0
0.2917757034301758,2,center,0.52656,0.44028,0.026560000000000028,-0.059719999999999995,2.656000000000003,5.9719999999999995,0.8,-10.2,100.0,0.0,0.0,100.0,0.0,0.0
0.32294178009033203,2,center,0.525,0.44583,0.025000000000000022,-0.054169999999999996,2.500000000000002,5.417,0.9,-9.8,100.0,0.0,0.0,100.0,0.0,0.0
0.3542163372039795,2,center,0.525,0.44583,0.025000000000000022,-0.054169999999999996,2.500000000000002,5.417,1.0,-9.7,100.0,0.0,0.0,100.0,0.0,0.0
0.38434576988220215,2,center,0.52344,0.45139,0.023440000000000016,-0.04860999999999999,2.3440000000000016,4.860999999999999,1.0,-9.6,100.0,0.0,0.0,100.0,0.0,0.0
0.4146273136138916,2,center,0.52188,0.45972,0.02188000000000001,-0.04027999999999998,2.188000000000001,4.027999999999999,1.1,-9.5,100.0,0.0,0.0,100.0,0.0,0.0
0.44562578201293945,2,center,0.52188,0.45972,0.02188000000000001,-0.04027999999999998,2.188000000000001,4.027999999999999,1.2,-9.3,100.0,0.0,0.0,100.0,0.0,0.0
0.47670674324035645,2,center,0.52188,0.4625,0.02188000000000001,-0.03749999999999998,2.188000000000001,3.749999999999998,1.3,-9.0,100.0,0.0,0.0,100.0,0.0,0.0
0.5230162143707275,2,center,0.51875,0.46806,0.018750000000000044,-0.031940000000000024,1.8750000000000044,3.1940000000000026,1.4,-8.8,100.0,0.0,0.0,100.0,0.0,0.0
0.55401611328125,2,center,0.51875,0.46806,0.018750000000000044,-0.031940000000000024,1.8750000000000044,3.1940000000000026,1.4,-8.8,100.0,0.0,0.0,100.0,0.0,0.0
0.5852537155151367,2,center,0.51875,0.47361,0.018750000000000044,-0.026390000000000025,1.8750000000000044,2.6390000000000025,1.5,-8.5,100.0,0.0,0.0,100.0,0.0,0.0
