target,success,aim_time,final_error_x,final_error_y,timestamp,trace_file,yaw_rise_time,yaw_settling_time,yaw_overshoot_pct,pitch_rise_time,pitch_settling_time,pitch_overshoot_pct
left,True,1.2227885723114014,-0.029689999999999994,-0.009720000000000006,1754638024.4670243,time_response_shot_1_left.csv,0.6865706443786621,0.9586801528930664,0.0,0.6216011047363281,0.9586801528930664,0.0
center,True,0.70694899559021,0.02031000000000005,-0.029169999999999974,1754638027.4684434,time_response_shot_2_center.csv,0.3116576671600342,0.47221851348876953,0.0,0.3116576671600342,0.47221851348876953,0.0
right,True,1.5898566246032715,0.029689999999999994,0.0013900000000000023,1754638031.145845,time_response_shot_3_right.csv,0.974132776260376,1.2703664302825928,0.0,0.7683680057525635,1.2377829551696777,0.0
center,True,0.7033360004425049,0.021090000000000053,-0.027780000000000027,1754638034.349482,time_response_shot_4_center.csv,0.3023958206176758,0.4558699131011963,0.0,0.3023958206176758,0.4558699131011963,0.0
left,True,1.3387694358825684,-0.029689999999999994,-0.008330000000000004,1754638037.905803,time_response_shot_5_left.csv,0.7808318138122559,1.0614395141601562,0.0,0.6950249671936035,1.0614395141601562,0.0
