target,success,aim_time,final_error_x,final_error_y,timestamp,trace_file,yaw_rise_time,yaw_settling_time,yaw_overshoot_pct,pitch_rise_time,pitch_settling_time,pitch_overshoot_pct
left,True,1.2894725799560547,-0.029689999999999994,-0.009720000000000006,1754638104.4754424,time_response_shot_1_left.csv,0.7107739448547363,0.9985706806182861,0.0,0.6715550422668457,0.9985706806182861,0.0
center,True,0.7084755897521973,0.02031000000000005,-0.027780000000000027,1754638107.5843217,time_response_shot_2_center.csv,0.29942965507507324,0.4736669063568115,0.0,0.31539273262023926,0.4736669063568115,0.0
right,True,1.519371747970581,0.028120000000000034,0.004170000000000007,1754638111.2084723,time_response_shot_3_right.csv,0.9584202766418457,1.2501487731933594,0.0,0.7854835987091064,1.1855521202087402,0.0
center,True,0.7260482311248779,0.02031000000000005,-0.025000000000000022,1754638114.4007409,time_response_shot_4_center.csv,0.29608607292175293,0.459791898727417,0.0,0.29608607292175293,0.49226927757263184,0.0
left,True,1.2273640632629395,-0.029689999999999994,-0.009720000000000006,1754638117.8077078,time_response_shot_5_left.csv,0.7152817249298096,0.9545509815216064,0.0,0.6913142204284668,0.9225318431854248,0.0
