t,shot,target,marker_x,marker_y,error_x,error_y,pid_yaw_out,pid_pitch_out,gimbal_yaw,gimbal_pitch,kp_yaw,ki_yaw,kd_yaw,kp_pitch,ki_pitch,kd_pitch
0.011138200759887695,1,left,0.42031,0.4,-0.07968999999999998,-0.09999999999999998,-15.937999999999997,19.999999999999996,-16.6,-13.0,200.0,0.0,0.0,200.0,0.0,0.0
0.04629182815551758,1,left,0.42031,0.4,-0.07968999999999998,-0.09999999999999998,-15.937999999999997,19.999999999999996,-16.6,-13.0,200.0,0.0,0.0,200.0,0.0,0.0
0.07677578926086426,1,left,0.42031,0.4,-0.07968999999999998,-0.09999999999999998,-15.937999999999997,19.999999999999996,-16.8,-12.6,200.0,0.0,0.0,200.0,0.0,0.0
0.10693979263305664,1,left,0.42031,0.4,-0.07968999999999998,-0.09999999999999998,-15.937999999999997,19.999999999999996,-17.3,-12.3,200.0,0.0,0.0,200.0,0.0,0.0
0.13807129859924316,1,left,0.42031,0.4,-0.07968999999999998,-0.09999999999999998,-15.937999999999997,19.999999999999996,-17.6,-12.0,200.0,0.0,0.0,200.0,0.0,0.0
0.16834640502929688,1,left,0.42031,0.4,-0.07968999999999998,-0.09999999999999998,-15.937999999999997,19.999999999999996,-18.0,-11.5,200.0,0.0,0.0,200.0,0.0,0.0
0.198486328125,1,left,0.42969,0.41806,-0.07030999999999998,-0.08194000000000001,-14.061999999999998,16.388,-18.9,-10.4,200.0,0.0,0.0,200.0,0.0,0.0
0.22965669631958008,1,left,0.42969,0.41806,-0.07030999999999998,-0.08194000000000001,-14.061999999999998,16.388,-19.3,-10.0,200.0,0.0,0.0,200.0,0.0,0.0
0.26066017150878906,1,left,0.43594,0.42917,-0.06406,-0.07083,-12.812000000000001,14.166,-19.9,-9.3,200.0,0.0,0.0,200.0,0.0,0.0
0.29080915451049805,1,left,0.43594,0.42917,-0.06406,-0.07083,-12.812000000000001,14.166,-20.2,-8.9,200.0,0.0,0.0,200.0,0.0,0.0
0.32230067253112793,1,left,0.44531,0.45139,-0.054690000000000016,-0.04860999999999999,-10.938000000000002,9.721999999999998,-20.8,-8.3,200.0,0.0,0.0,200.0,0.0,0.0
0.35361576080322266,1,left,0.45,0.4625,-0.04999999999999999,-0.03749999999999998,-9.999999999999998,7.499999999999996,-21.0,-8.0,200.0,0.0,0.0,200.0,0.0,0.0
0.3837611675262451,1,left,0.45,0.4625,-0.04999999999999999,-0.03749999999999998,-9.999999999999998,7.499999999999996,-21.6,-7.6,200.0,0.0,0.0,200.0,0.0,0.0
0.4139068126678467,1,left,0.45781,0.47917,-0.042190000000000005,-0.020830000000000015,-8.438,4.166000000000003,-21.7,-7.3,200.0,0.0,0.0,200.0,0.0,0.0
0.44406580924987793,1,left,0.45781,0.47917,-0.042190000000000005,-0.020830000000000015,-8.438,4.166000000000003,-22.2,-7.0,200.0,0.0,0.0,200.0,0.0,0.0
0.4743812084197998,1,left,0.73906,0.50833,0.23906000000000005,0.008329999999999949,47.81200000000001,-1.6659999999999897,-22.3,-6.9,200.0,0.0,0.0,200.0,0.0,0.0
0.5055274963378906,1,left,0.46875,0.49583,-0.03125,-0.004170000000000007,-6.25,0.8340000000000014,-22.7,-6.7,200.0,0.0,0.0,200.0,0.0,0.0
0.536799430847168,1,left,0.46875,0.49583,-0.03125,-0.004170000000000007,-6.25,0.8340000000000014,-22.8,-6.6,200.0,0.0,0.0,200.0,0.0,0.0
0.568061351776123,1,left,0.47344,0.50278,-0.026559999999999973,0.0027800000000000047,-5.311999999999994,-0.5560000000000009,-21.1,-6.5,200.0,0.0,0.0,200.0,0.0,0.0
0.01595282554626465,2,center,0.52969,0.42917,0.029689999999999994,-0.07083,5.937999999999999,14.166,0.0,-11.7,200.0,0.0,0.0,200.0,0.0,0.0
0.04620647430419922,2,center,0.52969,0.42917,0.029689999999999994,-0.07083,5.937999999999999,14.166,0.0,-11.7,200.0,0.0,0.0,200.0,0.0,0.0
0.07741165161132812,2,center,0.52969,0.42917,0.029689999999999994,-0.07083,5.937999999999999,14.166,0.1,-11.4,200.0,0.0,0.0,200.0,0.0,0.0
0.10859537124633789,2,center,0.52969,0.42917,0.029689999999999994,-0.07083,5.937999999999999,14.166,0.2,-11.2,200.0,0.0,0.0,200.0,0.0,0.0
