t,shot,target,marker_x,marker_y,error_x,error_y,pid_yaw_out,pid_pitch_out,gimbal_yaw,gimbal_pitch,kp_yaw,ki_yaw,kd_yaw,kp_pitch,ki_pitch,kd_pitch
0.00818777084350586,4,center,0.52188,0.42917,0.02188000000000001,-0.07083,9.248606769059554,1.5417463963281675,0.0,-11.2,100.0,2.0,20.0,100.0,2.0,20.0
0.04165244102478027,4,center,0.52031,0.42917,0.02031000000000005,-0.07083,1.1593499758978345,7.29910932967186,0.0,-11.2,100.0,2.0,20.0,100.0,2.0,20.0
0.18746566772460938,4,center,0.52031,0.42917,0.02031000000000005,-0.07083,2.1035758964633993,7.319765231366158,0.3,-10.5,100.0,2.0,20.0,100.0,2.0,20.0
0.24738645553588867,4,center,0.51875,0.43194,0.018750000000000044,-0.06806000000000001,1.4291355128457233,6.126367716660178,0.4,-10.0,100.0,2.0,20.0,100.0,2.0,20.0
0.2781188488006592,4,center,0.51719,0.44583,0.01719000000000004,-0.054169999999999996,0.7796640705854032,-3.3740708506631405,0.5,-9.7,100.0,2.0,20.0,100.0,2.0,20.0
0.2996695041656494,4,center,0.51719,0.44583,0.01719000000000004,-0.054169999999999996,1.7956204172182122,5.667585994491577,0.5,-9.7,100.0,2.0,20.0,100.0,2.0,20.0
0.33216309547424316,4,center,0.51719,0.44583,0.01719000000000004,-0.054169999999999996,1.7967375468874016,5.67110635017395,0.6,-9.5,100.0,2.0,20.0,100.0,2.0,20.0
0.3567817211151123,4,center,0.51719,0.45278,0.01719000000000004,-0.047219999999999984,1.7975839352369347,-0.6677002595300614,0.6,-9.3,100.0,2.0,20.0,100.0,2.0,20.0
0.3729212284088135,4,center,0.51719,0.45278,0.01719000000000004,-0.047219999999999984,1.7981388114976922,4.97995554824829,0.6,-9.3,100.0,2.0,20.0,100.0,2.0,20.0
0.41321730613708496,4,center,0.51562,0.45694,0.015619999999999967,-0.04305999999999999,0.8631654932164637,2.5027087650370428,0.7,-9.1,100.0,2.0,20.0,100.0,2.0,20.0
0.4460275173187256,4,center,0.51406,0.45972,0.014059999999999961,-0.04027999999999998,0.5363968100896903,2.5974746410745735,0.8,-9.0,100.0,2.0,20.0,100.0,2.0,20.0
0.47875213623046875,4,center,0.51406,0.45972,0.014059999999999961,-0.04027999999999998,1.4882405003881416,4.294705332374571,0.8,-8.9,100.0,2.0,20.0,100.0,2.0,20.0
0.5111095905303955,4,center,0.51406,0.46389,0.014059999999999961,-0.036109999999999975,1.4891503920030555,1.3025835524757587,0.9,-8.7,100.0,2.0,20.0,100.0,2.0,20.0
0.5519657135009766,4,center,0.51406,0.46806,0.014059999999999961,-0.031940000000000024,1.4902992661809884,1.4243423799004136,0.9,-8.7,100.0,2.0,20.0,100.0,2.0,20.0
0.5849471092224121,4,center,0.51406,0.46806,0.014059999999999961,-0.031940000000000024,1.491226703028675,3.467758928418162,0.9,-8.6,100.0,2.0,20.0,100.0,2.0,20.0
0.6174712181091309,4,center,0.51328,0.46806,0.013279999999999959,-0.031940000000000024,0.9344463491312884,3.4698365684938457,1.0,-8.5,100.0,2.0,20.0,100.0,2.0,20.0
0.6436538696289062,4,center,0.51328,0.46806,0.013279999999999959,-0.031940000000000024,1.4147859545850712,3.471509116272929,1.0,-8.5,100.0,2.0,20.0,100.0,2.0,20.0
0.6763319969177246,4,center,0.5125,0.47361,0.012499999999999956,-0.026390000000000025,0.8602193703900445,-0.47853360966070513,1.1,-8.3,100.0,2.0,20.0,100.0,2.0,20.0
