target,success,aim_time,final_error_x,final_error_y,timestamp,trace_file,yaw_rise_time,yaw_settling_time,yaw_overshoot_pct,pitch_rise_time,pitch_settling_time,pitch_overshoot_pct
left,True,1.4089555740356445,-0.02812999999999999,-0.020830000000000015,1754638592.6184924,time_response_shot_1_left.csv,0.800631046295166,1.0958819389343262,0.0,0.800631046295166,1.1316189765930176,0.0
center,True,0.8616814613342285,0.01093999999999995,-0.027780000000000027,1754638595.774081,time_response_shot_2_center.csv,0.43959569931030273,0.6031973361968994,0.0,0.4785325527191162,0.6031973361968994,0.0
right,True,1.701490879058838,0.029689999999999994,-0.004170000000000007,1754638599.6134686,time_response_shot_3_right.csv,1.0226879119873047,1.3995845317840576,0.0,0.8245587348937988,1.3995845317840576,0.0
center,True,0.8919720649719238,0.012499999999999956,-0.026390000000000025,1754638602.9924,time_response_shot_4_center.csv,0.4300055503845215,0.6681442260742188,0.0,0.4300055503845215,0.6681442260742188,0.0
left,True,1.3658080101013184,-0.029689999999999994,-0.020830000000000015,1754638606.5779169,time_response_shot_5_left.csv,0.7669498920440674,1.081371545791626,0.0,0.759458065032959,1.1313402652740479,0.0
