target,success,aim_time,final_error_x,final_error_y,timestamp,trace_file,yaw_rise_time,yaw_settling_time,yaw_overshoot_pct,pitch_rise_time,pitch_settling_time,pitch_overshoot_pct
left,True,1.4825177192687988,-0.02812999999999999,-0.022220000000000018,1754638756.8837292,time_response_shot_1_left.csv,0.8565540313720703,1.2331445217132568,0.0,0.8890120983123779,1.2006425857543945,0.0
center,True,1.0286061763763428,0.01093999999999995,-0.026390000000000025,1754638760.2388043,time_response_shot_2_center.csv,0.6407289505004883,0.8025128841400146,0.0,0.5510556697845459,0.7616331577301025,0.0
right,True,3.939708709716797,0.029689999999999994,0.0027800000000000047,1754638766.2484932,time_response_shot_3_right.csv,3.3561549186706543,3.654240846633911,0.0,1.9000799655914307,3.388882637023926,0.0
center,True,1.0280797481536865,0.01093999999999995,-0.026390000000000025,1754638769.7554877,time_response_shot_4_center.csv,0.5378837585449219,0.7299494743347168,0.0,0.6033761501312256,0.7630276679992676,0.0
left,True,1.4938242435455322,-0.029689999999999994,-0.020830000000000015,1754638773.418595,time_response_shot_5_left.csv,0.8485889434814453,1.235947608947754,0.0,0.8485889434814453,1.268902063369751,0.0
